"","Operating.System","Connection.State","Ingress.Router","Assembled.Payload.Size","DYNRiskA.Score","Response.Size","Source.Ping.Time","Connection.Rate","Server.Response.Packet.Time","Packet.Size","Packet.TTL","Source.IP.Concurrent.Connection","Class"
"27894","Android","ESTABLISHED","syd-tls-04",59500,0.503891772,538592,161,89.4612318,159,1355,66,17,"NonMal"
"165165","Windows","ESTABLISHED","mel-aus-01",60345,0.72398814,471744,269,404.3824672,191,1398,57,23,"NonMal"
"361902","Android","ESTABLISHED","mel-aus-01",56386,0.772970895,436456,257,579.9178334,206,1370,62,24,"NonMal"
"168535","Windows","ESTABLISHED","mel-aus-01",71873,0.548303121,560379,295,744.5043763,136,1377,55,27,"NonMal"
"98545","Windows","ESTABLISHED","mel-aus-01",68575,0.450284172,523267,254,189.3559786,211,1365,72,22,"NonMal"
"440939","Android","ESTABLISHED","mel-aus-01",78625,0.542852984,667225,182,572.7928309,93,1337,77,22,"NonMal"
"30981","Windows","ESTABLISHED","syd-tls-04",53189,0.695397422,402994,220,667.3041105,201,1348,58,29,"NonMal"
"311828","Windows","ESTABLISHED","mel-aus-01",64853,0.64216654,536317,296,398.3612127,228,1340,67,25,"NonMal"
"174954","Android","ESTABLISHED","syd-tls-04",57130,0.326787109,318812,261,1048.411165,117,1306,74,11,"NonMal"
"51514","Android","ESTABLISHED","mel-aus-01",66698,0.447698014,552602,249,377.0034525,155,1325,54,16,"NonMal"
"249234","Android","ESTABLISHED","mel-aus-01",61321,0.676220252,400491,267,729.3862414,165,1364,67,27,"NonMal"
"78230","Windows","Others","syd-tls-04",54395,0.613255805,457272,243,659.0484996,200,1337,56,31,"NonMal"
"84221","Windows","ESTABLISHED","syd-tls-04",49307,0.711198646,538743,233,776.7571176,140,1319,59,29,"NonMal"
"98356","Android","ESTABLISHED","mel-aus-01",44662,0.781464108,666158,247,607.8744848,169,1355,71,29,"NonMal"
"116499","Android","ESTABLISHED","mel-aus-01",69337,0.49865772,440201,274,312.8894752,204,1364,62,23,"NonMal"
"337401","Android","ESTABLISHED","syd-tls-04",52506,0.528209723,592340,297,273.1836585,164,1306,81,14,"NonMal"
"106155","Windows","ESTABLISHED","mel-aus-01",66306,0.529062866,495525,168,352.3597529,219,1347,56,22,"NonMal"
"225093","Android","ESTABLISHED","mel-aus-01",42777,0.816718044,320842,294,789.8359462,175,1354,56,28,"NonMal"
"271138","Windows","ESTABLISHED","mel-aus-01",63896,0.667345117,549056,274,494.6925622,162,1358,63,23,"NonMal"
"450125","Windows","ESTABLISHED","mel-aus-01",79629,0.588450583,446133,251,458.3400135,205,1339,62,22,"NonMal"
"406587","Windows","ESTABLISHED","syd-tls-04",63777,0.640742996,412976,280,754.1075327,187,1338,72,27,"NonMal"
"36886","Others","Others","syd-tls-04",66791,0.550085746,506786,287,800.6694992,131,1403,77,29,"NonMal"
"418231","Windows","ESTABLISHED","mel-aus-01",66190,0.371631967,545717,297,781.1165749,144,1365,43,15,"NonMal"
"443350","Windows","Others","mel-aus-01",74958,0.547511546,629573,261,801.4668127,160,1374,52,25,"NonMal"
"326606","Windows","Others","mel-aus-01",75372,0.465294902,498430,217,406.7324223,218,1363,57,26,"NonMal"
"292440","Windows","ESTABLISHED","mel-aus-01",68692,0.450396425,619429,217,320.0037345,171,1334,70,20,"NonMal"
"456662","Windows","ESTABLISHED","mel-aus-01",60795,0.62734547,470946,282,664.9377647,217,1353,74,29,"NonMal"
"401850","Android","ESTABLISHED","mel-aus-01",58525,0.723868689,524717,248,659.828981,137,1362,41,26,"NonMal"
"453720","Windows","Others","syd-tls-04",66547,0.563461828,610614,227,857.3861059,146,1376,72,29,"NonMal"
"478338","Android","ESTABLISHED","mel-aus-01",63214,0.401546425,481007,216,452.4577087,183,1374,60,18,"NonMal"
"86956","Android","ESTABLISHED","mel-aus-01",70233,0.638764259,507827,222,426.5133737,145,1370,53,22,"NonMal"
"113901","Android","ESTABLISHED","syd-tls-04",70917,0.450965694,681450,334,215.7368941,158,1286,54,19,"NonMal"
"300927","Windows","ESTABLISHED","mel-aus-01",64408,0.352947907,583468,339,881.6319155,118,1298,54,12,"NonMal"
"332056","Android","ESTABLISHED","mel-aus-01",60182,0.555026198,513881,295,260.4704617,222,1351,53,21,"NonMal"
"163588","Windows","ESTABLISHED","syd-tls-04",56818,0.533813556,648724,283,464.214606,179,1355,61,16,"NonMal"
"329139","Android","Others","mel-aus-01",66004,0.600980445,336200,240,1006.020191,115,1424,69,28,"NonMal"
"97881","Android","ESTABLISHED","mel-aus-01",56152,0.502387593,483827,263,409.5521392,143,1312,83,13,"NonMal"
"411916","Windows","ESTABLISHED","mel-aus-01",69709,0.655548447,607690,348,458.7321118,171,1319,71,22,"NonMal"
"185368","Windows","ESTABLISHED","mel-aus-01",65155,0.33775839,395211,279,907.9113603,136,1348,56,15,"NonMal"
"12802","Android","ESTABLISHED","mel-aus-01",68812,0.406605368,536070,301,273.6568246,225,1339,61,24,"NonMal"
"304929","Android","ESTABLISHED","mel-aus-01",63401,0.378220431,372180,326,712.2888822,89,1318,66,12,"NonMal"
"173579","Windows","ESTABLISHED","syd-tls-04",64510,0.420645281,492058,403,458.4197562,192,1377,68,19,"NonMal"
"359632","Windows","ESTABLISHED","mel-aus-01",63885,0.688244443,616390,263,351.7694587,159,1323,37,23,"NonMal"
"47455","Others","ESTABLISHED","mel-aus-01",71841,0.62255591,466636,231,536.9446485,176,1349,68,23,"NonMal"
"283476","Android","ESTABLISHED","syd-tls-04",57486,0.72182099,340190,310,484.9329976,160,1315,71,25,"NonMal"
"329112","Windows","ESTABLISHED","mel-aus-01",59232,0.845338326,375396,254,698.6258717,95,1373,74,19,"NonMal"
"399946","Windows","Others","mel-aus-01",47318,0.618857982,253446,400,15.6980499,181,1328,53,13,"NonMal"
"464404","Android","ESTABLISHED","mel-aus-01",64300,0.626363474,573164,290,533.4920538,179,1374,62,25,"NonMal"
"397034","Android","Others","mel-aus-01",54328,0.527649381,615588,345,2.51436574,157,1334,68,17,"NonMal"
"396640","Android","ESTABLISHED","mel-aus-01",68613,0.671327072,542439,278,554.8701743,133,1358,67,22,"NonMal"
"309826","Windows","ESTABLISHED","mel-aus-01",55887,0.693724592,420754,215,628.7414476,185,1403,71,29,"NonMal"
"170369","Android","Others","syd-tls-04",55381,0.835859472,284974,303,149.9596501,192,1310,66,20,"NonMal"
"46598","Others","ESTABLISHED","syd-tls-04",70803,0.351322235,489259,225,655.7612259,152,1364,55,18,"NonMal"
"120804","Android","ESTABLISHED","mel-aus-01",63638,0.583250162,183749,203,701.2832492,147,1347,88,28,"NonMal"
"172131","Android","ESTABLISHED","mel-aus-01",65776,0.399788988,358901,266,430.9437811,171,1345,77,19,"NonMal"
"264959","Windows","ESTABLISHED","mel-aus-01",59684,0.671281426,482061,316,510.8141409,185,1314,70,26,"NonMal"
"394892","Android","ESTABLISHED","syd-tls-04",54303,0.711384828,698896,256,309.0153701,190,1379,63,25,"NonMal"
"353093","Android","ESTABLISHED","mel-aus-01",54952,0.603090872,385573,254,12.21906839,208,1353,70,18,"NonMal"
"434774","Windows","ESTABLISHED","mel-aus-01",69675,0.694956129,377106,307,470.8849238,124,1377,68,21,"NonMal"
"262000","Windows","ESTABLISHED","mel-aus-01",55294,0.433825152,476152,261,599.0815707,130,1358,71,14,"NonMal"
"475748","Android","ESTABLISHED","mel-aus-01",64580,0.673866261,405351,299,336.0797852,207,1356,74,22,"NonMal"
"67873","Android","ESTABLISHED","mel-aus-01",59760,0.685788359,370585,340,923.9641602,113,1375,84,27,"NonMal"
"470307","Android","ESTABLISHED","syd-tls-04",67190,0.262121838,551296,239,988.0203735,104,1302,64,12,"NonMal"
"260675","Windows","ESTABLISHED","mel-aus-01",55893,0.723717849,487311,234,639.8711863,147,1362,47,25,"NonMal"
"425777","Windows","Others","mel-aus-01",64351,0.551915718,363202,238,786.9621018,192,1350,66,32,"NonMal"
"32589","Others","ESTABLISHED","syd-tls-04",66255,0.590978439,504317,138,707.7607331,138,1380,73,27,"NonMal"
"186761","Windows","ESTABLISHED","mel-aus-01",70082,0.626505521,640090,212,528.583705,184,1374,66,25,"NonMal"
"294331","Android","ESTABLISHED","mel-aus-01",65790,0.670311054,486040,215,657.09596,145,1363,65,24,"NonMal"
"7727","Windows","ESTABLISHED","mel-aus-01",59576,0.391562119,550947,272,561.6993469,163,1336,65,14,"NonMal"
"8536","Android","ESTABLISHED","mel-aus-01",72443,0.611797993,507626,268,444.6558528,170,1280,63,23,"NonMal"
"402668","Android","ESTABLISHED","mel-aus-01",52848,0.676218812,665154,199,369.1734586,222,1373,71,29,"NonMal"
"325451","Windows","ESTABLISHED","mel-aus-01",60988,0.538289724,532127,257,208.4645505,208,1402,85,19,"NonMal"
"258432","Android","ESTABLISHED","syd-tls-04",56093,0.623254197,471490,288,750.446281,181,1334,63,32,"NonMal"
"179869","Android","ESTABLISHED","syd-tls-04",58118,0.786860347,528590,327,501.7766272,160,1382,65,21,"NonMal"
"471116","Windows","Others","mel-aus-01",51271,0.493463096,591838,335,327.7714437,128,1379,72,11,"NonMal"
"72315","Android","Others","mel-aus-01",72683,0.519279927,468422,268,659.113322,182,1352,75,27,"NonMal"
"90814","Windows","ESTABLISHED","mel-aus-01",73427,0.624425211,384725,305,645.575599,144,1312,71,23,"NonMal"
"240668","Windows","ESTABLISHED","syd-tls-04",65074,0.521473634,502306,254,142.5289514,143,1385,68,17,"NonMal"
"420233","Windows","ESTABLISHED","syd-tls-04",68288,0.624608321,590778,297,813.4621694,147,1340,49,27,"NonMal"
"445640","Android","ESTABLISHED","mel-aus-01",52847,0.549789518,309059,293,138.371386,163,1348,55,15,"NonMal"
"325634","Android","ESTABLISHED","mel-aus-01",48867,0.822009006,361094,289,872.4579698,116,1293,52,24,"NonMal"
"94668","Windows","ESTABLISHED","mel-aus-01",63956,0.431529772,618672,250,568.5817157,162,1346,67,17,"NonMal"
"210672","Android","ESTABLISHED","mel-aus-01",73053,0.551380391,594756,194,510.4193801,192,1348,70,26,"NonMal"
"89527","Windows","Others","mel-aus-01",57292,0.62400362,432185,291,1054.998913,137,1387,47,29,"NonMal"
"445294","Windows","ESTABLISHED","syd-tls-04",62811,0.666132567,566393,221,847.365815,122,1392,73,26,"NonMal"
"90042","Windows","ESTABLISHED","mel-aus-01",50833,0.562786864,625255,293,265.8426679,198,1321,55,14,"NonMal"
"194364","Windows","ESTABLISHED","mel-aus-01",51159,0.769982912,379987,205,637.084509,165,1337,50,27,"NonMal"
"55921","Others","ESTABLISHED","mel-aus-01",68981,0.443800239,511399,225,413.5471323,163,1380,62,20,"NonMal"
"326364","Android","ESTABLISHED","mel-aus-01",62919,0.628634599,363153,301,752.9767569,167,1354,59,28,"NonMal"
"281903","Windows","Others","mel-aus-01",66271,0.568458518,512853,298,774.1929896,197,1368,58,30,"NonMal"
"332385","Windows","ESTABLISHED","mel-aus-01",55948,0.547825632,582546,300,355.9709659,137,1397,57,13,"NonMal"
"135157","Windows","ESTABLISHED","syd-tls-04",65038,0.617572321,485645,258,708.998433,165,1367,62,26,"NonMal"
"442182","Others","ESTABLISHED","syd-tls-04",63967,0.6900002,500359,244,578.8940416,167,1356,55,25,"NonMal"
"15177","Windows","ESTABLISHED","mel-aus-01",58249,0.530077724,659581,279,71.95393726,191,1329,62,19,"NonMal"
"108716","Windows","ESTABLISHED","syd-tls-04",55905,0.481755614,270084,297,357.2870467,218,1329,58,18,"NonMal"
"385920","Android","ESTABLISHED","mel-aus-01",67015,0.419756067,609458,215,864.7183888,180,1353,47,18,"NonMal"
"405804","Android","ESTABLISHED","mel-aus-01",67264,0.453862189,401739,260,568.4505518,138,1337,68,16,"NonMal"
"85856","Android","ESTABLISHED","mel-aus-01",62715,0.644846109,363494,267,693.4340567,199,1337,54,26,"NonMal"
"449886","Windows","ESTABLISHED","mel-aus-01",60985,0.672567463,377080,311,733.064826,155,1287,74,28,"NonMal"
"172322","Windows","ESTABLISHED","syd-tls-04",64413,0.605584212,578313,278,849.6367589,135,1326,66,29,"NonMal"
"25980","Windows","ESTABLISHED","syd-tls-04",71973,0.643496118,324441,247,306.1661716,213,1367,53,23,"NonMal"
"301562","Windows","ESTABLISHED","mel-aus-01",56964,0.675201445,561810,232,684.8744469,152,1363,66,29,"NonMal"
"314063","Windows","ESTABLISHED","syd-tls-04",59123,0.660853603,483511,322,770.5108212,147,1347,61,29,"NonMal"
"179030","Android","ESTABLISHED","mel-aus-01",52657,0.463839395,371362,214,415.0145889,143,1422,86,13,"NonMal"
"380930","Windows","ESTABLISHED","mel-aus-01",43708,0.766309762,352376,348,842.5299145,176,1320,37,30,"NonMal"
"183464","Windows","ESTABLISHED","mel-aus-01",59077,0.313630301,587072,280,988.0682678,105,1334,62,11,"NonMal"
"163480","Android","ESTABLISHED","mel-aus-01",72939,0.31897836,573055,263,958.4638986,158,1339,71,17,"NonMal"
"41298","Android","ESTABLISHED","syd-tls-04",71856,0.583159612,597686,216,681.6175562,157,1370,61,26,"NonMal"
"192940","Others","ESTABLISHED","syd-tls-04",76037,0.512669714,417896,197,165.8585119,164,1383,44,22,"NonMal"
"147813","Windows","ESTABLISHED","mel-aus-01",61734,0.297277534,529313,242,811.99333,173,1370,72,18,"NonMal"
"25613","Windows","ESTABLISHED","syd-tls-04",69014,0.482370526,483315,188,483.0824462,183,1336,65,20,"NonMal"
"167621","Windows","ESTABLISHED","mel-aus-01",59585,0.438085336,490712,228,554.906808,217,1351,60,20,"NonMal"
"207426","Windows","ESTABLISHED","mel-aus-01",73407,0.548753817,567204,216,471.3776259,210,1363,54,27,"NonMal"
"415585","Windows","ESTABLISHED","mel-aus-01",70159,0.303637342,636318,255,1015.828288,234,1350,70,22,"NonMal"
"154859","Windows","Others","mel-aus-01",71477,0.662327756,654527,252,14.05730021,185,1342,70,21,"NonMal"
"191296","Windows","ESTABLISHED","mel-aus-01",66082,0.431566799,521746,307,382.8913468,205,1330,74,21,"NonMal"
"324672","Others","Others","mel-aus-01",65317,0.614568913,425817,312,1047.582224,161,1369,53,28,"NonMal"
"8785","Windows","ESTABLISHED","mel-aus-01",49769,0.759901651,566832,291,857.0154525,100,1317,74,25,"NonMal"
"408","Others","ESTABLISHED","mel-aus-01",56656,0.349183528,471005,314,751.3797188,212,1307,58,18,"NonMal"
"153228","Windows","ESTABLISHED","mel-aus-01",67170,0.700960886,588151,236,587.1290054,125,1339,73,22,"NonMal"
"221713","Windows","ESTABLISHED","mel-aus-01",57784,0.475175237,573014,208,425.3988488,138,1365,79,13,"NonMal"
"21518","Windows","ESTABLISHED","mel-aus-01",69717,0.225941234,365868,292,852.5363879,127,1314,54,17,"NonMal"
"173271","Android","ESTABLISHED","syd-tls-04",56782,0.302940678,296288,236,1039.162596,140,1374,62,11,"NonMal"
"257972","Windows","ESTABLISHED","mel-aus-01",50487,0.666103923,596859,258,332.6606136,173,1342,58,18,"NonMal"
"130690","Windows","ESTABLISHED","syd-tls-04",64334,0.640797892,549892,253,377.0685064,179,1317,66,26,"NonMal"
"59958","Android","ESTABLISHED","mel-aus-01",58686,0.525253403,542895,214,78.83637643,144,1368,64,16,"NonMal"
"406391","Android","ESTABLISHED","syd-tls-04",62808,0.679118584,359952,334,602.5625722,182,1406,58,26,"NonMal"
"16708","Android","ESTABLISHED","mel-aus-01",59372,0.656420067,549488,140,698.7102778,190,1347,57,30,"NonMal"
"184730","Android","ESTABLISHED","syd-tls-04",58089,0.728889521,362893,263,686.6108909,150,1400,75,25,"NonMal"
"144740","Android","ESTABLISHED","syd-tls-04",73167,0.336098105,557161,287,733.3229642,188,1399,67,22,"NonMal"
"173604","Windows","Others","mel-aus-01",62540,0.58205546,553254,273,874.0008624,243,1329,48,31,"NonMal"
"209072","Windows","ESTABLISHED","mel-aus-01",63239,0.596394798,430786,371,689.3849751,188,1394,79,28,"NonMal"
"347670","Android","ESTABLISHED","mel-aus-01",63340,0.62791593,478908,284,829.4905816,175,1322,59,29,"NonMal"
"192222","Android","ESTABLISHED","mel-aus-01",50493,0.633592286,393379,300,125.0526389,117,1339,47,11,"NonMal"
"353516","Android","ESTABLISHED","mel-aus-01",60023,0.629355532,579853,245,240.0268105,153,1332,86,16,"NonMal"
"409053","Android","Others","syd-tls-04",68479,0.535498252,397373,287,745.4515726,230,1334,64,30,"NonMal"
"279205","Android","ESTABLISHED","mel-aus-01",59065,0.479769341,476670,250,425.5636859,184,1335,64,20,"NonMal"
"178307","Windows","ESTABLISHED","syd-tls-04",71350,0.730411436,243002,339,429.7159884,142,1336,65,17,"NonMal"
"229140","Windows","ESTABLISHED","syd-tls-04",70468,0.583572048,441918,263,684.9718939,173,1333,47,27,"NonMal"
"5434","Windows","ESTABLISHED","mel-aus-01",57623,0.713537529,560152,251,378.0686108,162,1345,66,23,"NonMal"
"41202","Windows","ESTABLISHED","mel-aus-01",60358,0.6690478,517423,233,697.3390768,189,1373,71,30,"NonMal"
"190780","Windows","ESTABLISHED","syd-tls-04",61689,0.679602446,489475,308,443.1976447,146,1345,77,23,"NonMal"
"84767","Windows","ESTABLISHED","syd-tls-04",53248,0.731351683,606969,203,655.7004055,185,1335,71,26,"NonMal"
"211906","Android","ESTABLISHED","mel-aus-01",61039,0.696300693,529663,289,520.3917032,215,1365,69,25,"NonMal"
"427830","Android","ESTABLISHED","mel-aus-01",55795,0.586649569,446571,316,21.23819057,198,1381,55,19,"NonMal"
"131261","Windows","ESTABLISHED","mel-aus-01",59191,0.638178897,636355,276,464.7887714,204,1355,64,28,"NonMal"
"151000","Windows","ESTABLISHED","syd-tls-04",65897,0.664826577,461474,226,255.169495,219,1272,85,23,"NonMal"
"20973","Windows","ESTABLISHED","syd-tls-04",59816,0.507974892,398589,208,39.37994276,184,1332,67,19,"NonMal"
"440144","Android","ESTABLISHED","syd-tls-04",64330,0.658193414,541660,310,779.820859,149,1321,58,26,"NonMal"
"341342","Android","ESTABLISHED","mel-aus-01",63956,0.68224051,372444,240,468.0747632,173,1366,77,25,"NonMal"
"357039","Windows","ESTABLISHED","mel-aus-01",69157,0.33699283,578458,207,780.5138308,128,1389,65,17,"NonMal"
"45471","Android","ESTABLISHED","syd-tls-04",69290,0.692416762,350353,295,676.1509784,121,1407,75,23,"NonMal"
"85588","Android","Others","mel-aus-01",50731,0.495459116,461334,284,269.3949103,134,1370,54,12,"NonMal"
"97535","Android","ESTABLISHED","mel-aus-01",57192,0.668257506,545448,140,867.7918052,172,1353,69,29,"NonMal"
"243936","Android","ESTABLISHED","mel-aus-01",65474,0.666790459,577712,362,632.9424639,172,1336,77,25,"NonMal"
"451733","Windows","Others","syd-tls-04",56962,0.637014785,647686,328,974.5570198,126,1311,67,31,"NonMal"
"475747","Windows","ESTABLISHED","mel-aus-01",58598,0.714000488,307075,224,496.689144,144,1293,65,24,"NonMal"
"453919","Android","ESTABLISHED","syd-tls-04",61419,0.518241596,714990,366,249.3107804,158,1341,78,16,"NonMal"
"416510","Android","ESTABLISHED","mel-aus-01",53272,0.750849021,599734,260,484.6815377,199,1305,56,25,"NonMal"
"177593","Windows","ESTABLISHED","syd-tls-04",65329,0.348123179,488300,225,761.9804944,119,1352,65,13,"NonMal"
"78707","Windows","ESTABLISHED","syd-tls-04",71654,0.620339761,292679,280,658.3587665,126,1334,60,23,"NonMal"
"173505","Android","ESTABLISHED","syd-tls-04",52297,0.610393153,580641,286,144.2175508,166,1304,61,18,"NonMal"
"76024","Windows","ESTABLISHED","syd-tls-04",61916,0.575936653,448498,290,83.12718845,177,1339,66,18,"NonMal"
"395378","Windows","ESTABLISHED","syd-tls-04",60519,0.652609588,497908,316,519.9249781,158,1345,83,26,"NonMal"
"296673","Windows","ESTABLISHED","mel-aus-01",61862,0.58578716,538516,261,69.03379767,247,1282,56,28,"NonMal"
"131178","Others","ESTABLISHED","mel-aus-01",56161,0.472606691,522942,259,370.8835435,138,1339,59,14,"NonMal"
"165689","Windows","ESTABLISHED","syd-tls-04",61775,0.552175517,491056,311,128.7944973,143,1341,59,16,"NonMal"
"393585","Android","ESTABLISHED","syd-tls-04",73396,0.692510034,433205,211,502.6279857,153,1341,66,20,"NonMal"
"416283","Windows","ESTABLISHED","syd-tls-04",65785,0.637208332,472218,267,831.5509029,141,1363,57,27,"NonMal"
"297762","Android","ESTABLISHED","mel-aus-01",69828,0.419924338,407029,290,620.6053878,174,1305,71,17,"NonMal"
"394079","Android","ESTABLISHED","mel-aus-01",58425,0.636118054,447305,250,679.623407,136,1338,62,29,"NonMal"
"15111","Windows","ESTABLISHED","syd-tls-04",75210,0.459264408,521607,259,132.1449832,167,1330,59,23,"NonMal"
"454634","Android","ESTABLISHED","mel-aus-01",69974,0.657404654,504761,260,747.7473494,116,1338,60,23,"NonMal"
"72837","Windows","ESTABLISHED","mel-aus-01",59172,0.40917212,587338,228,461.7609118,117,1330,73,13,"NonMal"
"346213","Windows","ESTABLISHED","mel-aus-01",51916,0.474497848,521376,247,445.4957071,152,1304,64,14,"NonMal"
"113666","Android","ESTABLISHED","mel-aus-01",63443,0.642478166,662044,273,547.0935777,131,1302,53,26,"NonMal"
"170907","Android","ESTABLISHED","syd-tls-04",63510,0.560648906,503480,161,222.7027011,201,1347,57,20,"NonMal"
"252434","Windows","Others","syd-tls-04",64741,0.526487427,626032,180,631.21906,194,1317,64,30,"NonMal"
